minute,match_id,match_date,kick_off,home_score,away_score,match_week,player_id,player_name,X,Y,team_id,team_name,competition_id,competition_name,season_id,season_name,home_team_id,home_team_name,away_team_id,away_team_name,competition_stage_name,stadium_name,statsbomb_xg,end_location,technique_name,outcome_name,type_name,body_part_name,Goal,theta,distance,my_xg
1,22912,2019-06-01,21:00:00.000,0,2,13,3531,Mohamed Salah,108.2,40.1,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.76,"[120.0, 42.5, 0.9]",Normal,Goal,Penalty,Left Foot,True,0.6536141368568564,11.800423721205943,0.18189739764037646
9,22912,2019-06-01,21:00:00.000,0,2,13,3091,Moussa Sissoko,91.9,43.1,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.01876838,"[120.0, 46.5, 5.2]",Normal,Off T,Open Play,Right Foot,False,0.2795066427450571,28.27047930262237,0.0776174465723175
16,22912,2019-06-01,21:00:00.000,0,2,13,3664,Trent Alexander-Arnold,90.2,59.3,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.011493988,"[120.0, 34.7, 0.8]",Normal,Off T,Open Play,Right Foot,False,0.1892654815165025,35.50394344294729,0.06241276601417799
20,22912,2019-06-01,21:00:00.000,0,2,13,3531,Mohamed Salah,95.2,47.2,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.03793115,"[99.7, 46.2]",Normal,Blocked,Open Play,Left Foot,False,0.2958711802179717,25.824019826510355,0.08071540912271712
21,22912,2019-06-01,21:00:00.000,0,2,13,3531,Mohamed Salah,113.0,59.5,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.00983486,"[113.2, 0.1]",Normal,Wayward,Open Play,Left Foot,False,0.1346907359423784,20.71834935510066,0.05461518177161228
37,22912,2019-06-01,21:00:00.000,0,2,13,3655,Andrew Robertson,98.4,20.4,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.014247056,"[118.3, 37.9, 2.4]",Normal,Saved,Open Play,Left Foot,False,0.204132067553872,29.167104758614624,0.06471073000109888
38,22912,2019-06-01,21:00:00.000,0,2,13,3531,Mohamed Salah,97.6,37.4,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.018582786,"[120.0, 43.3, 6.4]",Volley,Off T,Open Play,Right Foot,False,0.3489535769535517,22.55038802326914,0.09155437766700174
41,22912,2019-06-01,21:00:00.000,0,2,13,3532,Jordan Brian Henderson,89.0,47.9,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.014790367,"[96.1, 46.2]",Normal,Blocked,Open Play,Right Foot,False,0.2413762250211463,31.990779921721195,0.07081748729937636
41,22912,2019-06-01,21:00:00.000,0,2,13,3531,Mohamed Salah,94.0,31.3,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.009469723,"[97.2, 32.8]",Half Volley,Blocked,Open Play,Left Foot,False,0.2755363764660949,27.41696555054917,0.07688242492408588
45,22912,2019-06-01,21:00:00.000,0,2,13,3043,Christian Dannemann Eriksen,96.1,41.6,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.05087029,"[120.0, 37.2, 6.0]",Normal,Off T,Open Play,Left Foot,False,0.3302405167239485,23.953496613229568,0.08759156375792361
52,22912,2019-06-01,21:00:00.000,0,2,13,3247,Fábio Henrique Tavares,88.6,39.0,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.015496306,"[91.5, 38.9]",Normal,Blocked,Open Play,Right Foot,False,0.2531621981282816,31.41591953134589,0.07285836620544017
53,22912,2019-06-01,21:00:00.000,0,2,13,3531,Mohamed Salah,110.2,52.7,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.06709672,"[111.1, 51.3]",Normal,Blocked,Open Play,Left Foot,False,0.3141110265539121,16.041508657230466,0.0843009857542853
53,22912,2019-06-01,21:00:00.000,0,2,13,3094,Bamidele Alli,110.8,49.4,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.1307719,"[111.7, 48.2]",Normal,Blocked,Open Play,Right Foot,False,0.4383691969336645,13.152946437965907,0.1127880130756889
56,22912,2019-06-01,21:00:00.000,0,2,13,3594,Danny Rose,101.6,25.6,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.020670831,"[103.3, 26.6]",Half Volley,Blocked,Open Play,Left Foot,False,0.2709468503384204,23.36493098641638,0.07604071338318177
57,22912,2019-06-01,21:00:00.000,0,2,13,3077,Jan Vertonghen,110.7,50.3,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.01738556,"[120.0, 41.6, 3.8]",Normal,Off T,Open Play,Head,False,0.3987654701007813,13.877319625922,0.10289796762048228
60,22912,2019-06-01,21:00:00.000,0,2,13,3043,Christian Dannemann Eriksen,92.1,46.7,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.02279718,"[104.5, 42.3]",Normal,Blocked,Open Play,Right Foot,False,0.2697389825259628,28.693204770467872,0.07582060217353773
68,22912,2019-06-01,21:00:00.000,0,2,13,3473,James Philip Milner,103.1,45.9,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.050377708,"[120.0, 44.7, 0.30000000000000004]",Normal,Off T,Open Play,Left Foot,False,0.4179560843363472,17.90027932742951,0.10759073390701285
72,22912,2019-06-01,21:00:00.000,0,2,13,3094,Bamidele Alli,106.0,27.2,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.08066935,"[118.6, 40.4, 1.6]",Lob,Saved,Open Play,Right Foot,False,0.3148946383098411,18.969449122207003,0.08445822287394604
78,22912,2019-06-01,21:00:00.000,0,2,13,3094,Bamidele Alli,113.4,37.4,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.13260455,"[120.0, 37.1, 3.8]",Normal,Off T,Open Play,Head,False,0.9944211062037136,7.093659140387275,0.3501432846815702
79,22912,2019-06-01,21:00:00.000,0,2,13,3083,Heung-Min Son,90.8,44.9,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.026193267,"[117.5, 39.4, 0.6000000000000001]",Normal,Saved,Open Play,Right Foot,False,0.2650374489683051,29.60827587010092,0.0749693948385828
79,22912,2019-06-01,21:00:00.000,0,2,13,3745,Lucas Rodrigues Moura da Silva,106.2,38.6,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.14755689,"[118.6, 41.9, 0.2]",Normal,Saved,Open Play,Right Foot,False,0.5592105622112027,13.870832707519758,0.14820775186805332
80,22912,2019-06-01,21:00:00.000,0,2,13,3083,Heung-Min Son,94.7,36.9,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.031593475,"[115.8, 39.1, 0.2]",Normal,Saved,Open Play,Left Foot,False,0.3091531699481842,25.48921340488953,0.08331230462203226
82,22912,2019-06-01,21:00:00.000,0,2,13,3532,Jordan Brian Henderson,93.6,53.4,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.019779755,"[120.0, 19.8, 0.9]",Half Volley,Off T,Open Play,Right Foot,False,0.2406757071587952,29.60608045655487,0.07069786202085118
84,22912,2019-06-01,21:00:00.000,0,2,13,3043,Christian Dannemann Eriksen,104.0,16.9,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.06988327,"[118.7, 41.3, 1.6]",Normal,Saved,Free Kick,Right Foot,False,0.1639724934910295,28.1,0.058677453450548415
84,22912,2019-06-01,21:00:00.000,0,2,13,3745,Lucas Rodrigues Moura da Silva,112.2,42.0,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.21116774,"[118.4, 36.5]",Volley,Blocked,Open Play,Right Foot,False,0.9066983128845711,8.052328855678955,0.30022199997596627
86,22912,2019-06-01,21:00:00.000,0,2,13,3669,Virgil van Dijk,106.0,38.9,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.037894208,"[107.4, 39.0]",Volley,Blocked,Open Play,Right Foot,False,0.5535985608828602,14.04314779527724,0.14637714589650747
86,22912,2019-06-01,21:00:00.000,0,2,13,4747,Divock Okoth Origi,106.1,31.6,24,Liverpool,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.10080382,"[120.0, 43.5, 0.4]",Normal,Goal,Open Play,Left Foot,True,0.4218583252396384,16.240997506311,0.10856770389832225
91,22912,2019-06-01,21:00:00.000,0,2,13,3594,Danny Rose,96.9,27.2,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.023759691,"[119.0, 37.1, 0.30000000000000004]",Normal,Saved,Open Play,Right Foot,False,0.264817329905789,26.409278672466613,0.07492975849859923
92,22912,2019-06-01,21:00:00.000,0,2,13,3083,Heung-Min Son,104.5,24.8,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.0495778,"[117.7, 38.0, 0.2]",Normal,Saved,Open Play,Left Foot,False,0.2659044777966244,21.70921463342237,0.07512570623060211
92,22912,2019-06-01,21:00:00.000,0,2,13,10955,Harry Kane,104.1,24.7,38,Tottenham Hotspur,16,Champions League,4,2018/2019,38,Tottenham Hotspur,24,Liverpool,Final,,0.08088469,"[118.8, 37.7, 0.9]",Normal,Saved,Open Play,Left Foot,False,0.263824651239423,22.065810658119958,0.07475124826494223
2,303421,2020-07-19,17:00:00.000,0,5,38,24841,Ricard Puig Martí,93.6,32.2,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.02926974,"[120.0, 43.3, 2.8]",Normal,Post,Open Play,Right Foot,False,0.2773735684417244,27.528167392690712,0.07722175066309858
8,303421,2020-07-19,17:00:00.000,0,5,38,6632,Manuel Alejandro García Sánchez,105.2,38.7,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.15080707,"[120.0, 43.1, 5.3]",Normal,Off T,Open Play,Right Foot,False,0.5243277682869181,14.856984889270096,0.13713121669406633
9,303421,2020-07-19,17:00:00.000,0,5,38,30756,Anssumane Fati,101.4,28.0,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.026953794,"[120.0, 45.4, 0.7000000000000001]",Normal,Off T,Open Play,Right Foot,False,0.3042058144613707,22.135040094836057,0.08233623681846729
11,303421,2020-07-19,17:00:00.000,0,5,38,8206,Arturo Erasmo Vidal Pardo,110.7,54.4,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.02908045,"[120.0, 41.7, 2.8]",Half Volley,Post,Open Play,Right Foot,False,0.2616325457941236,17.142053552593982,0.07435843300174048
12,303421,2020-07-19,17:00:00.000,0,5,38,26387,Edgar Antonio Méndez Ortega,91.7,50.5,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.020535411,"[100.3, 47.0]",Normal,Blocked,Open Play,Right Foot,False,0.2477262553469617,30.18509565994449,0.07191042061292797
13,303421,2020-07-19,17:00:00.000,0,5,38,6615,Víctor Laguardia Cisneros,90.3,44.8,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.008743297,"[91.6, 44.6]",Normal,Blocked,Open Play,Right Foot,False,0.2611259317541715,30.08537850850476,0.07426792053729386
15,303421,2020-07-19,17:00:00.000,0,5,38,5503,Lionel Andrés Messi Cuccittini,96.7,43.2,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.039079446,"[120.0, 36.2, 1.9]",Normal,Post,Open Play,Left Foot,False,0.334026121296073,23.51871595134394,0.08838051316036134
16,303421,2020-07-19,17:00:00.000,0,5,38,5246,Luis Alberto Suárez Díaz,106.6,29.9,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.16340601,"[118.2, 37.2, 1.2]",Half Volley,Saved,Open Play,Left Foot,False,0.3836576067528166,16.780047675736807,0.09933195072656119
20,303421,2020-07-19,17:00:00.000,0,5,38,5503,Lionel Andrés Messi Cuccittini,96.2,49.5,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.096506976,"[120.0, 43.1, 4.6]",Normal,Off T,Free Kick,Left Foot,False,0.2888672701647021,25.625963396524234,0.07937592785561261
23,303421,2020-07-19,17:00:00.000,0,5,38,30756,Anssumane Fati,112.5,42.7,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.2905690999999999,"[120.0, 43.1, 0.4]",Volley,Goal,Open Play,Right Foot,True,0.9007476954895662,7.971198153351854,0.2969851789470795
26,303421,2020-07-19,17:00:00.000,0,5,38,5246,Luis Alberto Suárez Díaz,102.4,37.7,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.36566088,"[108.2, 37.5, 0.2]",Normal,Saved,Open Play,Right Foot,False,0.4400358117493645,17.74964788383138,0.11322187818117253
33,303421,2020-07-19,17:00:00.000,0,5,38,5503,Lionel Andrés Messi Cuccittini,114.0,35.4,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.5131843700000001,"[120.0, 36.8, 0.2]",Normal,Goal,Open Play,Left Foot,True,0.861964208642962,7.56042326857432,0.27639327951898796
37,303421,2020-07-19,17:00:00.000,0,5,38,3265,José Luis Sanmartín Mato,92.0,31.6,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.037986584,"[94.6, 32.7]",Normal,Blocked,Open Play,Left Foot,False,0.2610298690115719,29.23285822494954,0.07425076924929198
40,303421,2020-07-19,17:00:00.000,0,5,38,8206,Arturo Erasmo Vidal Pardo,113.9,40.1,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.4705853,"[118.5, 37.7, 1.3]",Normal,Saved,Open Play,Head,False,1.1606240289628629,6.100819617067852,0.4534474004063071
43,303421,2020-07-19,17:00:00.000,0,5,38,5246,Luis Alberto Suárez Díaz,110.1,41.3,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.1845647,"[120.0, 36.7, 0.6000000000000001]",Normal,Goal,Open Play,Head,True,0.7577808775159056,9.9849887330933,0.22565579680978737
44,303421,2020-07-19,17:00:00.000,0,5,38,5246,Luis Alberto Suárez Díaz,119.3,49.2,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.07803289,"[120.0, 45.4, 0.2]",Normal,Off T,Open Play,Left Foot,False,0.0808303015704866,9.226592003551476,0.047826601157372924
56,303421,2020-07-19,17:00:00.000,0,5,38,6374,Nélson Cabral Semedo,109.3,48.5,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.25316557,"[120.0, 36.6, 1.3]",Normal,Goal,Open Play,Right Foot,True,0.4647246901615193,13.665284482951684,0.11982124215099607
74,303421,2020-07-19,17:00:00.000,0,5,38,5503,Lionel Andrés Messi Cuccittini,108.2,37.7,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.1440358,"[120.0, 42.1, 0.8]",Half Volley,Goal,Open Play,Left Foot,True,0.6334803736314445,12.02206305090769,0.17424498070495048
81,303421,2020-07-19,17:00:00.000,0,5,38,3265,José Luis Sanmartín Mato,102.7,43.8,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.13808852,"[120.0, 45.1, 0.6000000000000001]",Normal,Off T,Open Play,Head,False,0.4351349119676962,17.712425017484193,0.11195018076193566
84,303421,2020-07-19,17:00:00.000,0,5,38,3265,José Luis Sanmartín Mato,105.6,22.9,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.033484362,"[120.0, 46.2, 1.2]",Normal,Off T,Open Play,Right Foot,False,0.2337757839855614,22.355536227073603,0.06952952292988218
89,303421,2020-07-19,17:00:00.000,0,5,38,4447,Martin Braithwaite Christensen,113.6,28.6,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.13252597,"[119.1, 43.8]",Half Volley,Wayward,Open Play,Left Foot,False,0.319192222122492,13.073637596323376,0.08532530498920009
89,303421,2020-07-19,17:00:00.000,0,5,38,5246,Luis Alberto Suárez Díaz,118.9,45.3,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.23842642,"[120.0, 44.7, 0.2]",Normal,Off T,Open Play,Right Foot,False,0.5845243567049125,5.41294744108974,0.1567008387704571
93,303421,2020-07-19,17:00:00.000,0,5,38,24049,Luis Jesús Rioja González,99.1,36.5,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.056378353,"[100.9, 36.8]",Normal,Blocked,Open Play,Left Foot,False,0.3684575142776513,21.19103584065678,0.09585554755006365
4,303493,2020-06-23,22:00:00.000,1,0,31,5203,Sergio Busquets i Burgos,98.3,36.4,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.038562648,"[115.1, 36.4]",Half Volley,Blocked,Open Play,Left Foot,False,0.355311166293543,21.996590644915862,0.09293699110139737
9,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,99.0,27.5,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.026493408,"[116.4, 41.0, 2.3]",Normal,Saved,Open Play,Left Foot,False,0.2813645225568965,24.438698819699876,0.07796360471298959
11,303493,2020-06-23,22:00:00.000,1,0,31,6392,Íñigo Lekue Martínez,102.4,55.1,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.04209433,"[106.8, 51.2]",Normal,Blocked,Open Play,Left Foot,False,0.2635726741411842,23.189868477419186,0.07470599827612749
11,303493,2020-06-23,22:00:00.000,1,0,31,6789,Mikel Balenziaga Oruesagasti,93.4,27.6,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.026391609,"[120.0, 49.4, 4.6]",Normal,Off T,Open Play,Left Foot,False,0.2466146853506112,29.348253781102542,0.0717179860183685
12,303493,2020-06-23,22:00:00.000,1,0,31,6393,Iñaki Williams Arthuer,102.4,54.9,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.13978401,"[120.0, 44.5, 0.30000000000000004]",Normal,Off T,Open Play,Right Foot,False,0.2664964769307714,23.06013876801265,0.07523260614797038
14,303493,2020-06-23,22:00:00.000,1,0,31,5246,Luis Alberto Suárez Díaz,96.0,34.6,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.06813821,"[115.9, 40.1, 0.0]",Normal,Saved,Open Play,Right Foot,False,0.3150345878431254,24.6,0.08448633271983362
14,303493,2020-06-23,22:00:00.000,1,0,31,5246,Luis Alberto Suárez Díaz,107.8,54.3,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.08795256,"[120.0, 27.6, 0.2]",Normal,Off T,Open Play,Right Foot,False,0.2816401381092769,18.797074240423694,0.0780150773250253
20,303493,2020-06-23,22:00:00.000,1,0,31,6877,Yeray Álvarez López,113.7,35.8,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.07901209,"[120.0, 33.4, 4.5]",Normal,Off T,Open Play,Head,False,0.8839549495980834,7.571657678474376,0.2879606273069869
22,303493,2020-06-23,22:00:00.000,1,0,31,6393,Iñaki Williams Arthuer,108.2,39.5,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.3201621,"[108.8, 45.0]",Normal,Wayward,Open Play,Right Foot,False,0.6526752813776631,11.810588469674148,0.1815348230471746
24,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,102.9,40.5,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.047246084,"[104.9, 40.6]",Half Volley,Blocked,Open Play,Left Foot,False,0.4592136265824305,17.107308379753952,0.11831990850334441
27,303493,2020-06-23,22:00:00.000,1,0,31,6374,Nélson Cabral Semedo,100.3,54.5,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.027514765,"[120.0, 7.1, 0.2]",Normal,Off T,Open Play,Right Foot,False,0.2643010562116065,24.46098935039219,0.07483686981121042
32,303493,2020-06-23,22:00:00.000,1,0,31,11746,Unai López Cabrera,90.4,35.2,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.015507869,"[90.8, 35.3]",Normal,Blocked,Open Play,Right Foot,False,0.2619549608053017,29.98666370238609,0.07441608899177382
43,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,96.3,31.0,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.03465779,"[120.0, 34.5, 4.2]",Normal,Off T,Open Play,Left Foot,False,0.2937872026529525,25.3513313259876,0.08031471287992915
53,303493,2020-06-23,22:00:00.000,1,0,31,5487,Antoine Griezmann,109.1,28.4,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.20364721,"[111.8, 30.7, 1.3]",Half Volley,Saved,Open Play,Left Foot,False,0.3520549197895083,15.917600321656533,0.09222651486664611
64,303493,2020-06-23,22:00:00.000,1,0,31,30756,Anssumane Fati,112.3,39.9,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.11448588,"[120.0, 44.0, 3.7]",Normal,Off T,Open Play,Head,False,0.958111927307528,7.700649323271385,0.329000138777434
70,303493,2020-06-23,22:00:00.000,1,0,31,5470,Ivan Rakitić,109.4,47.1,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.3264741,"[120.0, 36.8, 1.4]",Normal,Goal,Open Play,Right Foot,True,0.5239170773959079,12.758134659894443,0.13700505446177982
73,303493,2020-06-23,22:00:00.000,1,0,31,5246,Luis Alberto Suárez Díaz,105.9,28.8,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.07318225,"[108.5, 31.2]",Normal,Blocked,Open Play,Right Foot,False,0.3508012198239343,18.006943105369103,0.09195427508848919
79,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,103.9,47.3,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.08830808,"[120.0, 32.6, 0.4]",Normal,Off T,Open Play,Left Foot,False,0.4098066498340142,17.67766952966368,0.10557534209233481
86,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,89.7,40.4,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.030509958,"[98.8, 40.5]",Normal,Blocked,Free Kick,Left Foot,False,0.2624640284594646,30.30264014900352,0.07450720691769207
88,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,97.2,39.9,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.04214437,"[103.0, 37.5]",Normal,Blocked,Open Play,Left Foot,False,0.3473360441498123,22.800219297190974,0.09120556900722769
88,303493,2020-06-23,22:00:00.000,1,0,31,5213,Gerard Piqué Bernabéu,109.9,45.1,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.023490041,"[120.0, 47.5, 1.0]",Normal,Off T,Open Play,Head,False,0.6248785370332611,11.314592347937236,0.17105390636595674
91,303493,2020-06-23,22:00:00.000,1,0,31,6397,Unai Núñez Gestoso,108.4,41.1,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.04819433,"[120.0, 42.4, 4.9]",Normal,Off T,Open Play,Head,False,0.6591966038855387,11.65203844827161,0.18406491067246786
93,303493,2020-06-23,22:00:00.000,1,0,31,8206,Arturo Erasmo Vidal Pardo,108.9,49.9,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.08499958,"[117.2, 42.0, 1.2]",Volley,Saved,Open Play,Right Foot,False,0.4083798574502637,14.873466307488645,0.10522593351772326
93,303493,2020-06-23,22:00:00.000,1,0,31,30756,Anssumane Fati,115.7,42.6,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.3156549999999999,"[120.0, 44.3, 0.4]",Half Volley,Post,Open Play,Right Foot,False,1.3081143720416917,5.024937810560444,0.5489197617896093
95,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,98.5,52.8,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.07156002,"[104.5, 50.3]",Normal,Blocked,Free Kick,Left Foot,False,0.2747934334363514,25.02179050347916,0.07674559334021264
